fid,ID,layer,path,z_first,vertex_ind,vertex_par,vertex_p_1,distance,angle,X,Y
"69","68",KK_Ausrem_pn_265_n_HD_PS_ln_c4c406e8_b7e1_4a98_bd11_8cfbcc0f1205,Ausrem_pn,-265000.0000000000,"4","2","0",43550.6866500000,135.0000000000,473798.5750800000,6701201.4249000000
"69","68",KK_Ausrem_pn_265_n_HD_PS_ln_c4c406e8_b7e1_4a98_bd11_8cfbcc0f1205,Ausrem_pn,-265000.0000000000,"5","2","1",45249.7571570000,112.5000000000,474999.9993600000,6700000.0005999999
"69","68",KK_Ausrem_pn_265_n_HD_PS_ln_c4c406e8_b7e1_4a98_bd11_8cfbcc0f1205,Ausrem_pn,-265000.0000000000,"6","2","2",65514.9883550000,90.0000000000,495265.2305600000,6700000.0005999999
"69","68",KK_Ausrem_pn_265_n_HD_PS_ln_c4c406e8_b7e1_4a98_bd11_8cfbcc0f1205,Ausrem_pn,-265000.0000000000,"7","3","0",65514.9883550000,180.0000000000,499999.9987300000,6692783.0394000001
"69","68",KK_Ausrem_pn_265_n_HD_PS_ln_c4c406e8_b7e1_4a98_bd11_8cfbcc0f1205,Ausrem_pn,-265000.0000000000,"8","3","1",79544.2773480000,180.0000000000,499999.9987300000,6678753.7504000003
"69","68",KK_Ausrem_pn_265_n_HD_PS_ln_c4c406e8_b7e1_4a98_bd11_8cfbcc0f1205,Ausrem_pn,-265000.0000000000,"9","4","0",79544.2773480000,180.0000000000,499999.9987300000,6677221.7814999996
"69","68",KK_Ausrem_pn_265_n_HD_PS_ln_c4c406e8_b7e1_4a98_bd11_8cfbcc0f1205,Ausrem_pn,-265000.0000000000,"10","4","1",90589.1933190000,180.0000000000,499999.9987300000,6666176.8656000001
"62","61",KK_Ausrem_pn_270_n_HD_PS_ln_ba8d22ec_c9b0_4928_ad71_a35edcb8ac8e,Ausrem_pn,-270000.0000000000,"0","0","0",0.0000000000,135.0000000000,425086.0244700000,6749913.9754999997
"62","61",KK_Ausrem_pn_270_n_HD_PS_ln_ba8d22ec_c9b0_4928_ad71_a35edcb8ac8e,Ausrem_pn,-270000.0000000000,"1","0","1",11797.8257210000,135.0000000000,433428.3470400000,6741571.6529999999
"62","61",KK_Ausrem_pn_270_n_HD_PS_ln_ba8d22ec_c9b0_4928_ad71_a35edcb8ac8e,Ausrem_pn,-270000.0000000000,"2","1","0",11797.8257210000,135.0000000000,443932.6267400000,6731067.3733000001
"62","61",KK_Ausrem_pn_270_n_HD_PS_ln_ba8d22ec_c9b0_4928_ad71_a35edcb8ac8e,Ausrem_pn,-270000.0000000000,"3","1","1",43550.6866500000,135.0000000000,466385.2900300000,6708614.7100000000
"62","61",KK_Ausrem_pn_270_n_HD_PS_ln_ba8d22ec_c9b0_4928_ad71_a35edcb8ac8e,Ausrem_pn,-270000.0000000000,"4","2","0",43550.6866500000,135.0000000000,473798.5750800000,6701201.4249000000
"62","61",KK_Ausrem_pn_270_n_HD_PS_ln_ba8d22ec_c9b0_4928_ad71_a35edcb8ac8e,Ausrem_pn,-270000.0000000000,"5","2","1",45249.7571570000,112.5000000000,474999.9993600000,6700000.0005999999
"62","61",KK_Ausrem_pn_270_n_HD_PS_ln_ba8d22ec_c9b0_4928_ad71_a35edcb8ac8e,Ausrem_pn,-270000.0000000000,"6","2","2",65514.9883550000,90.0000000000,495265.2305600000,6700000.0005999999
"62","61",KK_Ausrem_pn_270_n_HD_PS_ln_ba8d22ec_c9b0_4928_ad71_a35edcb8ac8e,Ausrem_pn,-270000.0000000000,"7","3","0",65514.9883550000,180.0000000000,499999.9987300000,6692783.0394000001
"62","61",KK_Ausrem_pn_270_n_HD_PS_ln_ba8d22ec_c9b0_4928_ad71_a35edcb8ac8e,Ausrem_pn,-270000.0000000000,"8","3","1",79544.2773480000,180.0000000000,499999.9987300000,6678753.7504000003
"62","61",KK_Ausrem_pn_270_n_HD_PS_ln_ba8d22ec_c9b0_4928_ad71_a35edcb8ac8e,Ausrem_pn,-270000.0000000000,"9","4","0",79544.2773480000,180.0000000000,499999.9987300000,6677221.7814999996
"62","61",KK_Ausrem_pn_270_n_HD_PS_ln_ba8d22ec_c9b0_4928_ad71_a35edcb8ac8e,Ausrem_pn,-270000.0000000000,"10","4","1",90589.1933190000,180.0000000000,499999.9987300000,6666176.8656000001
"75","74",KK_Ausrem_pn_270_n_HD_PS_ln_ba8d22ec_c9b0_4928_ad71_a35edcb8ac8e,Ausrem_pn,-270000.0000000000,"0","0","0",0.0000000000,180.0000000000,424999.9992700000,6808907.2965000002
"75","74",KK_Ausrem_pn_270_n_HD_PS_ln_ba8d22ec_c9b0_4928_ad71_a35edcb8ac8e,Ausrem_pn,-270000.0000000000,"1","0","1",10881.5107000000,180.0000000000,424999.9992700000,6798025.7857999997
"57","56",KK_Ausrem_pn_275_n_HD_PS_ln_36726d24_f86a_401d_a2e6_53ae22ec24b9,Ausrem_pn,-275000.0000000000,"0","0","0",0.0000000000,135.0000000000,425086.0243600000,6749913.9760999996
"57","56",KK_Ausrem_pn_275_n_HD_PS_ln_36726d24_f86a_401d_a2e6_53ae22ec24b9,Ausrem_pn,-275000.0000000000,"1","0","1",11797.8262690000,135.0000000000,433428.3473200000,6741571.6530999998
"57","56",KK_Ausrem_pn_275_n_HD_PS_ln_36726d24_f86a_401d_a2e6_53ae22ec24b9,Ausrem_pn,-275000.0000000000,"2","1","0",11797.8262690000,135.0000000000,443932.6271800000,6731067.3733000001
"57","56",KK_Ausrem_pn_275_n_HD_PS_ln_36726d24_f86a_401d_a2e6_53ae22ec24b9,Ausrem_pn,-275000.0000000000,"3","1","1",43550.6875240000,135.0000000000,466385.2906900000,6708614.7098000003
"57","56",KK_Ausrem_pn_275_n_HD_PS_ln_36726d24_f86a_401d_a2e6_53ae22ec24b9,Ausrem_pn,-275000.0000000000,"4","2","0",43550.6875240000,135.0000000000,473798.5742700000,6701201.4261999996
"57","56",KK_Ausrem_pn_275_n_HD_PS_ln_36726d24_f86a_401d_a2e6_53ae22ec24b9,Ausrem_pn,-275000.0000000000,"5","2","1",45249.7591790000,112.5000000000,474999.9993600000,6700000.0011000000
"57","56",KK_Ausrem_pn_275_n_HD_PS_ln_36726d24_f86a_401d_a2e6_53ae22ec24b9,Ausrem_pn,-275000.0000000000,"6","2","2",65514.9899700000,90.0000000000,495265.2301500000,6700000.0011000000
"57","56",KK_Ausrem_pn_275_n_HD_PS_ln_36726d24_f86a_401d_a2e6_53ae22ec24b9,Ausrem_pn,-275000.0000000000,"7","3","0",65514.9899700000,180.0000000000,499999.9987300000,6692783.0394000001
"57","56",KK_Ausrem_pn_275_n_HD_PS_ln_36726d24_f86a_401d_a2e6_53ae22ec24b9,Ausrem_pn,-275000.0000000000,"8","3","1",79544.2789620000,180.0000000000,499999.9987300000,6678753.7504000003
"57","56",KK_Ausrem_pn_275_n_HD_PS_ln_36726d24_f86a_401d_a2e6_53ae22ec24b9,Ausrem_pn,-275000.0000000000,"9","4","0",79544.2789620000,180.0000000000,499999.9987300000,6677221.7814999996
"57","56",KK_Ausrem_pn_275_n_HD_PS_ln_36726d24_f86a_401d_a2e6_53ae22ec24b9,Ausrem_pn,-275000.0000000000,"10","4","1",90589.1949340000,180.0000000000,499999.9987300000,6666176.8656000001
"58","57",KK_Ausrem_pn_280_n_HD_PS_ln_e25e3984_3f24_4557_811d_d0764cdd848b,Ausrem_pn,-280000.0000000000,"0","0","0",0.0000000000,135.0000000000,425086.0244300000,6749913.9757000003
"58","57",KK_Ausrem_pn_280_n_HD_PS_ln_e25e3984_3f24_4557_811d_d0764cdd848b,Ausrem_pn,-280000.0000000000,"1","0","1",11797.8258840000,135.0000000000,433428.3471200000,6741571.6529999999
"58","57",KK_Ausrem_pn_280_n_HD_PS_ln_e25e3984_3f24_4557_811d_d0764cdd848b,Ausrem_pn,-280000.0000000000,"2","1","0",11797.8258840000,135.0000000000,443932.6268700000,6731067.3733000001
"58","57",KK_Ausrem_pn_280_n_HD_PS_ln_e25e3984_3f24_4557_811d_d0764cdd848b,Ausrem_pn,-280000.0000000000,"3","1","1",43550.6869100000,135.0000000000,466385.2902300000,6708614.7099000001
"58","57",KK_Ausrem_pn_280_n_HD_PS_ln_e25e3984_3f24_4557_811d_d0764cdd848b,Ausrem_pn,-280000.0000000000,"4","2","0",43550.6869100000,135.0000000000,473798.5748400000,6701201.4253000002
"58","57",KK_Ausrem_pn_280_n_HD_PS_ln_e25e3984_3f24_4557_811d_d0764cdd848b,Ausrem_pn,-280000.0000000000,"5","2","1",45249.7577580000,112.5000000000,474999.9993600000,6700000.0007999996
"58","57",KK_Ausrem_pn_280_n_HD_PS_ln_e25e3984_3f24_4557_811d_d0764cdd848b,Ausrem_pn,-280000.0000000000,"6","2","2",65514.9888350000,90.0000000000,495265.2304400000,6700000.0007999996
"58","57",KK_Ausrem_pn_280_n_HD_PS_ln_e25e3984_3f24_4557_811d_d0764cdd848b,Ausrem_pn,-280000.0000000000,"7","3","0",65514.9888350000,180.0000000000,499999.9987300000,6692783.0394000001
"58","57",KK_Ausrem_pn_280_n_HD_PS_ln_e25e3984_3f24_4557_811d_d0764cdd848b,Ausrem_pn,-280000.0000000000,"8","3","1",79544.2778280000,180.0000000000,499999.9987300000,6678753.7504000003
"58","57",KK_Ausrem_pn_280_n_HD_PS_ln_e25e3984_3f24_4557_811d_d0764cdd848b,Ausrem_pn,-280000.0000000000,"9","4","0",79544.2778280000,180.0000000000,499999.9987300000,6677221.7814999996
"58","57",KK_Ausrem_pn_280_n_HD_PS_ln_e25e3984_3f24_4557_811d_d0764cdd848b,Ausrem_pn,-280000.0000000000,"10","4","1",90589.1937990000,180.0000000000,499999.9987300000,6666176.8656000001
"57","56",KK_Ausrem_pn_285_n_HD_PS_ln_98ff808c_32f4_43a6_bd2e_e27028857549,Ausrem_pn,-285000.0000000000,"0","0","0",0.0000000000,135.0000000000,425086.0244200000,6749913.9758000001
"57","56",KK_Ausrem_pn_285_n_HD_PS_ln_98ff808c_32f4_43a6_bd2e_e27028857549,Ausrem_pn,-285000.0000000000,"1","0","1",11797.8259670000,135.0000000000,433428.3471600000,6741571.6529999999
"57","56",KK_Ausrem_pn_285_n_HD_PS_ln_98ff808c_32f4_43a6_bd2e_e27028857549,Ausrem_pn,-285000.0000000000,"2","1","0",11797.8259670000,135.0000000000,443932.6269400000,6731067.3733000001
"57","56",KK_Ausrem_pn_285_n_HD_PS_ln_98ff808c_32f4_43a6_bd2e_e27028857549,Ausrem_pn,-285000.0000000000,"3","1","1",43550.6870430000,135.0000000000,466385.2903300000,6708614.7099000001
"57","56",KK_Ausrem_pn_285_n_HD_PS_ln_98ff808c_32f4_43a6_bd2e_e27028857549,Ausrem_pn,-285000.0000000000,"4","2","0",43550.6870430000,135.0000000000,473798.5747200000,6701201.4254999999
"57","56",KK_Ausrem_pn_285_n_HD_PS_ln_98ff808c_32f4_43a6_bd2e_e27028857549,Ausrem_pn,-285000.0000000000,"5","2","1",45249.7574690000,112.5000000000,474999.9989400000,6700000.0012999997
"57","56",KK_Ausrem_pn_285_n_HD_PS_ln_98ff808c_32f4_43a6_bd2e_e27028857549,Ausrem_pn,-285000.0000000000,"6","2","2",65514.9885270000,90.0000000000,495265.2300000000,6700000.0012999997
"57","56",KK_Ausrem_pn_285_n_HD_PS_ln_98ff808c_32f4_43a6_bd2e_e27028857549,Ausrem_pn,-285000.0000000000,"7","3","0",65514.9885270000,180.0000000000,499999.9991500000,6692783.0388000002
"57","56",KK_Ausrem_pn_285_n_HD_PS_ln_98ff808c_32f4_43a6_bd2e_e27028857549,Ausrem_pn,-285000.0000000000,"8","3","1",79544.2764070000,180.0000000000,499999.9991500000,6678753.7509000003
"57","56",KK_Ausrem_pn_285_n_HD_PS_ln_98ff808c_32f4_43a6_bd2e_e27028857549,Ausrem_pn,-285000.0000000000,"9","4","0",79544.2764070000,180.0000000000,499999.9991500000,6677221.7807000000
"57","56",KK_Ausrem_pn_285_n_HD_PS_ln_98ff808c_32f4_43a6_bd2e_e27028857549,Ausrem_pn,-285000.0000000000,"10","4","1",90589.1919260000,180.0000000000,499999.9991500000,6666176.8651999999
"58","57",KK_Ausrem_pn_290_n_HD_PS_ln_c20bcd96_88aa_46cb_82a2_b6642fb6004d,Ausrem_pn,-290000.0000000000,"0","0","0",0.0000000000,135.0000000000,425086.0244200000,6749913.9758000001
"58","57",KK_Ausrem_pn_290_n_HD_PS_ln_c20bcd96_88aa_46cb_82a2_b6642fb6004d,Ausrem_pn,-290000.0000000000,"1","0","1",11797.8259670000,135.0000000000,433428.3471600000,6741571.6529999999
"58","57",KK_Ausrem_pn_290_n_HD_PS_ln_c20bcd96_88aa_46cb_82a2_b6642fb6004d,Ausrem_pn,-290000.0000000000,"2","1","0",11797.8259670000,135.0000000000,443932.6269400000,6731067.3733000001
"58","57",KK_Ausrem_pn_290_n_HD_PS_ln_c20bcd96_88aa_46cb_82a2_b6642fb6004d,Ausrem_pn,-290000.0000000000,"3","1","1",43550.6870430000,135.0000000000,466385.2903300000,6708614.7099000001
"58","57",KK_Ausrem_pn_290_n_HD_PS_ln_c20bcd96_88aa_46cb_82a2_b6642fb6004d,Ausrem_pn,-290000.0000000000,"4","2","0",43550.6870430000,135.0000000000,473798.5747200000,6701201.4254999999
"58","57",KK_Ausrem_pn_290_n_HD_PS_ln_c20bcd96_88aa_46cb_82a2_b6642fb6004d,Ausrem_pn,-290000.0000000000,"5","2","1",45249.7574690000,112.5000000000,474999.9989400000,6700000.0012999997
"58","57",KK_Ausrem_pn_290_n_HD_PS_ln_c20bcd96_88aa_46cb_82a2_b6642fb6004d,Ausrem_pn,-290000.0000000000,"6","2","2",65514.9885270000,90.0000000000,495265.2300000000,6700000.0012999997
"58","57",KK_Ausrem_pn_290_n_HD_PS_ln_c20bcd96_88aa_46cb_82a2_b6642fb6004d,Ausrem_pn,-290000.0000000000,"7","3","0",65514.9885270000,180.0000000000,499999.9991500000,6692783.0388000002
"58","57",KK_Ausrem_pn_290_n_HD_PS_ln_c20bcd96_88aa_46cb_82a2_b6642fb6004d,Ausrem_pn,-290000.0000000000,"8","3","1",79544.2764070000,180.0000000000,499999.9991500000,6678753.7509000003
"58","57",KK_Ausrem_pn_290_n_HD_PS_ln_c20bcd96_88aa_46cb_82a2_b6642fb6004d,Ausrem_pn,-290000.0000000000,"9","4","0",79544.2764070000,180.0000000000,499999.9991500000,6677221.7807000000
"58","57",KK_Ausrem_pn_290_n_HD_PS_ln_c20bcd96_88aa_46cb_82a2_b6642fb6004d,Ausrem_pn,-290000.0000000000,"10","4","1",90589.1919260000,180.0000000000,499999.9991500000,6666176.8651999999
"39","38",KK_Ausrem_pn_30_n_HD_PS_ln_d741ce2d_9853_4fdf_b48c_c322b7633551,Ausrem_pn,-30000.0000000000,"0","0","0",0.0000000000,225.0000000000,497267.6140400000,6697267.6156000001
"39","38",KK_Ausrem_pn_30_n_HD_PS_ln_d741ce2d_9853_4fdf_b48c_c322b7633551,Ausrem_pn,-30000.0000000000,"1","0","1",53476.6495000000,225.0000000000,459453.9125500000,6659453.9140999997
"44","43",KK_Ausrem_pn_30_n_HD_PS_ln_d741ce2d_9853_4fdf_b48c_c322b7633551,Ausrem_pn,-30000.0000000000,"0","0","0",0.0000000000,135.0000000000,505347.9311800000,6844652.0695000002
"44","43",KK_Ausrem_pn_30_n_HD_PS_ln_d741ce2d_9853_4fdf_b48c_c322b7633551,Ausrem_pn,-30000.0000000000,"1","0","1",7089.5907177000,135.0000000000,510361.0288500000,6839638.9718000004
"17","16",KK_Ausrem_pn_35_n_HD_PS_ln_3ebefc50_8b2d_413d_9f2c_a6cc33969799,Ausrem_pn,-35000.0000000000,"0","0","0",0.0000000000,0.0000000000,524999.9994500000,6838903.2337999996
"17","16",KK_Ausrem_pn_35_n_HD_PS_ln_3ebefc50_8b2d_413d_9f2c_a6cc33969799,Ausrem_pn,-35000.0000000000,"1","0","1",2440.0965846000,0.0000000000,524999.9994500000,6841343.3304000003
"29","28",KK_Ausrem_pn_35_n_HD_PS_ln_3ebefc50_8b2d_413d_9f2c_a6cc33969799,Ausrem_pn,-35000.0000000000,"0","0","0",0.0000000000,224.9999984500,452629.2446600000,6802629.2449000003
"29","28",KK_Ausrem_pn_35_n_HD_PS_ln_3ebefc50_8b2d_413d_9f2c_a6cc33969799,Ausrem_pn,-35000.0000000000,"1","0","1",3718.3135646000,224.9999994200,449999.9999900000,6800000.0000999998
"29","28",KK_Ausrem_pn_35_n_HD_PS_ln_3ebefc50_8b2d_413d_9f2c_a6cc33969799,Ausrem_pn,-35000.0000000000,"2","0","2",19909.0247540000,225.0000003900,438551.4382400000,6788551.4385000002
"36","35",KK_Ausrem_pn_40_n_HD_PS_ln_ca274b7d_fd3f_4ea5_b208_3a64e8db2326,Ausrem_pn,-40000.0000000000,"0","0","0",0.0000000000,180.0000000000,549999.9988200000,6849910.7192000002
"36","35",KK_Ausrem_pn_40_n_HD_PS_ln_ca274b7d_fd3f_4ea5_b208_3a64e8db2326,Ausrem_pn,-40000.0000000000,"1","0","1",3816.4054051000,180.0000000000,549999.9988200000,6846094.3137999997
"43","42",KK_Ausrem_pn_40_n_HD_PS_ln_ca274b7d_fd3f_4ea5_b208_3a64e8db2326,Ausrem_pn,-40000.0000000000,"0","0","0",0.0000000000,225.0000000000,452629.2442100000,6802629.2452999996
"43","42",KK_Ausrem_pn_40_n_HD_PS_ln_ca274b7d_fd3f_4ea5_b208_3a64e8db2326,Ausrem_pn,-40000.0000000000,"1","0","1",19909.0246360000,225.0000000000,438551.4378800000,6788551.4390000002
"30","29",KK_Ausrem_pn_45_n_HD_PS_ln_196f0002_afe3_4515_a961_d153876cffde,Ausrem_pn,-45000.0000000000,"0","0","0",0.0000000000,180.0000000000,549999.9988200000,6849910.7192000002
"30","29",KK_Ausrem_pn_45_n_HD_PS_ln_196f0002_afe3_4515_a961_d153876cffde,Ausrem_pn,-45000.0000000000,"1","0","1",3816.4054051000,180.0000000000,549999.9988200000,6846094.3137999997
"54","53",KK_Ausrem_pn_5_n_HD_PS_ln_90d954e8_64b9_4c57_ad3a_1d796953aa6b,Ausrem_pn,-5000.0000000000,"0","0","0",0.0000000000,135.0000000000,505347.9292400000,6844652.0697999997
"54","53",KK_Ausrem_pn_5_n_HD_PS_ln_90d954e8_64b9_4c57_ad3a_1d796953aa6b,Ausrem_pn,-5000.0000000000,"1","0","1",7089.5914021000,135.0000000000,510361.0273900000,6839638.9715999998
"56","55",KK_Ausrem_pn_5_n_HD_PS_ln_90d954e8_64b9_4c57_ad3a_1d796953aa6b,Ausrem_pn,-5000.0000000000,"0","0","0",0.0000000000,225.0000000000,500847.2213200000,6675847.2232999997
"56","55",KK_Ausrem_pn_5_n_HD_PS_ln_90d954e8_64b9_4c57_ad3a_1d796953aa6b,Ausrem_pn,-5000.0000000000,"1","0","1",1198.1536163000,202.5000000000,499999.9987700000,6675000.0007999996
"56","55",KK_Ausrem_pn_5_n_HD_PS_ln_90d954e8_64b9_4c57_ad3a_1d796953aa6b,Ausrem_pn,-5000.0000000000,"2","0","2",10021.2888490000,180.0000000000,499999.9987700000,6666176.8655000003
"52","51",KK_Ausrem_pn_50_n_HD_PS_ln_4821c13a_c3d4_4ba6_92a6_3d703ff3486d,Ausrem_pn,-50000.0000000000,"0","0","0",0.0000000000,224.9999997400,499386.3998500000,6749386.4009999996
"52","51",KK_Ausrem_pn_50_n_HD_PS_ln_4821c13a_c3d4_4ba6_92a6_3d703ff3486d,Ausrem_pn,-50000.0000000000,"1","0","1",20423.9870620000,224.9999997400,484944.4601700000,6734944.4611999998
"52","51",KK_Ausrem_pn_50_n_HD_PS_ln_4821c13a_c3d4_4ba6_92a6_3d703ff3486d,Ausrem_pn,-50000.0000000000,"2","1","0",20423.9870620000,224.9999997400,480647.1079000000,6730647.1089000003
"52","51",KK_Ausrem_pn_50_n_HD_PS_ln_4821c13a_c3d4_4ba6_92a6_3d703ff3486d,Ausrem_pn,-50000.0000000000,"3","1","1",49517.9601170000,224.9999997400,460074.5623600000,6710074.5630999999
"55","54",KK_Ausrem_pn_55_n_HD_PS_ln_a1cf7dee_c091_4951_ae13_df7eb69d6ee9,Ausrem_pn,-55000.0000000000,"0","0","0",0.0000000000,135.0000000000,550049.1043500000,6849950.8953999998
"55","54",KK_Ausrem_pn_55_n_HD_PS_ln_a1cf7dee_c091_4951_ae13_df7eb69d6ee9,Ausrem_pn,-55000.0000000000,"1","0","1",3767.8238022000,135.0000000000,552713.3581100000,6847286.6416999996
"55","54",KK_Ausrem_pn_55_n_HD_PS_ln_a1cf7dee_c091_4951_ae13_df7eb69d6ee9,Ausrem_pn,-55000.0000000000,"2","1","0",3767.8238022000,224.9999997400,499386.3995500000,6749386.4011000004
"55","54",KK_Ausrem_pn_55_n_HD_PS_ln_a1cf7dee_c091_4951_ae13_df7eb69d6ee9,Ausrem_pn,-55000.0000000000,"3","1","1",24191.8110360000,224.9999997400,484944.4597400000,6734944.4611999998
"55","54",KK_Ausrem_pn_55_n_HD_PS_ln_a1cf7dee_c091_4951_ae13_df7eb69d6ee9,Ausrem_pn,-55000.0000000000,"4","2","0",24191.8110360000,224.9999997400,480647.1077700000,6730647.1091999998
"55","54",KK_Ausrem_pn_55_n_HD_PS_ln_a1cf7dee_c091_4951_ae13_df7eb69d6ee9,Ausrem_pn,-55000.0000000000,"5","2","1",53285.7843970000,224.9999997400,460074.5620100000,6710074.5632999996
"55","54",KK_Ausrem_pn_55_n_HD_PS_ln_a1cf7dee_c091_4951_ae13_df7eb69d6ee9,Ausrem_pn,-55000.0000000000,"6","3","0",53285.7843970000,224.9999997400,447626.4205000000,6697626.4216000000
"55","54",KK_Ausrem_pn_55_n_HD_PS_ln_a1cf7dee_c091_4951_ae13_df7eb69d6ee9,Ausrem_pn,-55000.0000000000,"7","3","1",77159.2445220000,224.9999997400,430745.3350300000,6680745.3360000001
"63","62",KK_Ausrem_pn_55_n_HD_PS_ln_a1cf7dee_c091_4951_ae13_df7eb69d6ee9,Ausrem_pn,-55000.0000000000,"0","0","0",0.0000000000,135.0000015500,419080.7189500000,6730919.2807000000
"63","62",KK_Ausrem_pn_55_n_HD_PS_ln_a1cf7dee_c091_4951_ae13_df7eb69d6ee9,Ausrem_pn,-55000.0000000000,"1","0","1",8371.1267366000,135.0000015500,424999.9992700000,6725000.0000999998
"44","43",KK_Ausrem_pn_60_n_HD_PS_ln_6b4885a2_d490_413a_a7a8_f588709b1e6a,Ausrem_pn,-60000.0000000000,"0","0","0",0.0000000000,135.0000000000,429827.1168700000,6770172.8828999996
"44","43",KK_Ausrem_pn_60_n_HD_PS_ln_6b4885a2_d490_413a_a7a8_f588709b1e6a,Ausrem_pn,-60000.0000000000,"1","0","1",8010.0040684000,135.0000000000,435491.0450600000,6764508.9546999997
"44","43",KK_Ausrem_pn_60_n_HD_PS_ln_6b4885a2_d490_413a_a7a8_f588709b1e6a,Ausrem_pn,-60000.0000000000,"2","1","0",8010.0040684000,135.0000000000,462453.1166100000,6737546.8831000002
"44","43",KK_Ausrem_pn_60_n_HD_PS_ln_6b4885a2_d490_413a_a7a8_f588709b1e6a,Ausrem_pn,-60000.0000000000,"3","1","1",25753.9758260000,157.5000000000,474999.9993600000,6725000.0004000003
"44","43",KK_Ausrem_pn_60_n_HD_PS_ln_6b4885a2_d490_413a_a7a8_f588709b1e6a,Ausrem_pn,-60000.0000000000,"4","1","2",50753.9751940000,157.5000000000,474999.9993600000,6700000.0010000002
"44","43",KK_Ausrem_pn_60_n_HD_PS_ln_6b4885a2_d490_413a_a7a8_f588709b1e6a,Ausrem_pn,-60000.0000000000,"5","1","3",52411.7841040000,135.0000000000,476172.2472800000,6698827.7531000003
"44","43",KK_Ausrem_pn_60_n_HD_PS_ln_6b4885a2_d490_413a_a7a8_f588709b1e6a,Ausrem_pn,-60000.0000000000,"6","2","0",52411.7841040000,135.0000000000,481967.7723900000,6693032.2280000001
"44","43",KK_Ausrem_pn_60_n_HD_PS_ln_6b4885a2_d490_413a_a7a8_f588709b1e6a,Ausrem_pn,-60000.0000000000,"7","2","1",97916.3170930000,135.0000000000,514144.3362400000,6660855.6640999997
"44","43",KK_Ausrem_pn_60_n_HD_PS_ln_6b4885a2_d490_413a_a7a8_f588709b1e6a,Ausrem_pn,-60000.0000000000,"8","3","0",97916.3170930000,135.0000000000,516774.2699900000,6658225.7303999998
"44","43",KK_Ausrem_pn_60_n_HD_PS_ln_6b4885a2_d490_413a_a7a8_f588709b1e6a,Ausrem_pn,-60000.0000000000,"9","3","1",108541.8356300000,135.0000000000,524287.6462000000,6650712.3541999999
"39","38",KK_Ausrem_pn_65_n_HD_PS_ln_2ba2e84f_cb40_4a7c_ba38_1a4d1c2618a9,Ausrem_pn,-65000.0000000000,"0","0","0",0.0000000000,90.0000000000,423267.9860300000,6800000.0011999998
"39","38",KK_Ausrem_pn_65_n_HD_PS_ln_2ba2e84f_cb40_4a7c_ba38_1a4d1c2618a9,Ausrem_pn,-65000.0000000000,"1","0","1",26732.0139570000,135.0000000000,449999.9999900000,6800000.0011999998
"39","38",KK_Ausrem_pn_65_n_HD_PS_ln_2ba2e84f_cb40_4a7c_ba38_1a4d1c2618a9,Ausrem_pn,-65000.0000000000,"2","0","2",51732.0146770000,157.5000003900,449999.9999900000,6775000.0005000001
"39","38",KK_Ausrem_pn_65_n_HD_PS_ln_2ba2e84f_cb40_4a7c_ba38_1a4d1c2618a9,Ausrem_pn,-65000.0000000000,"3","0","3",51820.4027670000,135.0000007700,450062.4998100000,6774937.5005999999
"39","38",KK_Ausrem_pn_65_n_HD_PS_ln_2ba2e84f_cb40_4a7c_ba38_1a4d1c2618a9,Ausrem_pn,-65000.0000000000,"4","1","0",51820.4027670000,135.0000007700,454604.3890100000,6770395.6113000000
"39","38",KK_Ausrem_pn_65_n_HD_PS_ln_2ba2e84f_cb40_4a7c_ba38_1a4d1c2618a9,Ausrem_pn,-65000.0000000000,"5","1","1",61704.9145010000,135.0000007700,461593.7941900000,6763406.2060000002
"39","38",KK_Ausrem_pn_65_n_HD_PS_ln_2ba2e84f_cb40_4a7c_ba38_1a4d1c2618a9,Ausrem_pn,-65000.0000000000,"6","2","0",61704.9145010000,135.0000007700,473722.3529300000,6751277.6469000001
"39","38",KK_Ausrem_pn_65_n_HD_PS_ln_2ba2e84f_cb40_4a7c_ba38_1a4d1c2618a9,Ausrem_pn,-65000.0000000000,"7","2","1",84578.6879420000,135.0000007700,489896.5530200000,6735103.4463999998
"73","72",KK_Ausrem_pn_65_n_HD_PS_ln_2ba2e84f_cb40_4a7c_ba38_1a4d1c2618a9,Ausrem_pn,-65000.0000000000,"0","0","0",0.0000000000,270.0000000000,554185.7474100000,6850000.0012999997
"73","72",KK_Ausrem_pn_65_n_HD_PS_ln_2ba2e84f_cb40_4a7c_ba38_1a4d1c2618a9,Ausrem_pn,-65000.0000000000,"1","0","1",4076.6232497000,270.0000000000,550109.1241600000,6850000.0012999997
"73","72",KK_Ausrem_pn_65_n_HD_PS_ln_2ba2e84f_cb40_4a7c_ba38_1a4d1c2618a9,Ausrem_pn,-65000.0000000000,"2","1","0",4076.6232497000,225.0000000000,487972.0817900000,6837972.0829999996
"73","72",KK_Ausrem_pn_65_n_HD_PS_ln_2ba2e84f_cb40_4a7c_ba38_1a4d1c2618a9,Ausrem_pn,-65000.0000000000,"3","1","1",10300.3180040000,225.0000000000,483571.2650300000,6833571.2662000004
"51","50",KK_Ausrem_pn_70_n_HD_PS_ln_35a8779c_82e9_47c3_a4ec_d9f31506dbb3,Ausrem_pn,-70000.0000000000,"0","0","0",0.0000000000,134.9999994800,429827.1174000000,6770172.8832999999
